fromType;toType;fromMethod;toMethod;calledFrom
cs+class://NHibernate/Test/NHSpecificTest/NH1812/AstBugBase;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1813/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/NHSpecificTest/NH1821/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1821/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1831/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1831/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1834/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1834/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1837/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1837/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1849/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1849/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1849/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/NHSpecificTest/NH1850/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1850/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1850/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/NHSpecificTest/NH1857/FullJoinTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1857/FullJoinTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1857/FullJoinTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1857/FullJoinTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1859/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1859/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1868/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1868/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1877/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1877/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1898/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1898/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1899/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1899/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1904/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1908ThreadSafety/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1908ThreadSafety/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1911/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1911/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1938/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1938/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1939/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1939/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1981/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1981/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1989/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1989/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2020/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2020/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2020/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2020/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/NHSpecificTest/NH2044/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2044/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2055/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2055/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2055/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/NHSpecificTest/NH1941/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1941/SexEnumStringType;cs+class://NHibernate/Type/EnumStringType[1];Object GetValue(Object);Object GetValue(Object);Set
cs+class://NHibernate/Test/NHSpecificTest/NH1941/SexEnumStringType;cs+class://NHibernate/Type/EnumStringType[1];Object GetInstance(Object);Object GetInstance(Object);Get
cs+class://NHibernate/Test/NHSpecificTest/NH1941/SexEnumStringType;cs+class://NHibernate/Type/EnumStringType[1];Object GetValue(Object);Object GetValue(Object);ToString
cs+class://NHibernate/Test/NHSpecificTest/NH1941/SexEnumStringType;cs+class://NHibernate/Type/EnumStringType[1];Object GetInstance(Object);Object GetInstance(Object);Assemble
cs+class://NHibernate/Test/NHSpecificTest/NH1941/SexEnumStringType;cs+class://NHibernate/Type/EnumStringType[1];Object GetValue(Object);Object GetValue(Object);Disassemble
cs+class://NHibernate/Test/NHSpecificTest/NH1941/SexEnumStringType;cs+class://NHibernate/Type/EnumStringType[1];Object GetValue(Object);Object GetValue(Object);ObjectToSQLString
cs+class://NHibernate/Test/NHSpecificTest/NH1959/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1963/CacheableQueryOnByteArray;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1963/CacheableQueryOnByteArray;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1963/CacheableQueryOnByteArray;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1963/CacheableQueryOnByteArray;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1969/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1969/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1985/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1985/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH1990/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH1990/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2065/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2065/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2074/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2074/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2077/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2077/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2192/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2192/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2195/SQLiteMultiCriteriaTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2195/SQLiteMultiCriteriaTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2195/SQLiteMultiCriteriaTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2195/SQLiteMultiCriteriaTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2201/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(ISessionFactoryImplementor);Boolean AppliesTo(ISessionFactoryImplementor);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2201/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2201/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2207/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2207/SampleTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2242/FormulaTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2242/FormulaTest;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH2257/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH2257/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH473/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/NHSpecificTest/NH473/Fixture;cs+class://NHibernate/Test/NHSpecificTest/BugTestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/NH645/HqlFunctionWithAstHqlParser;cs+class://NHibernate/Test/NHSpecificTest/NH645/HQLFunctionFixtureBase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/NHSpecificTest/NH645/HQLFunctionFixtureBase;cs+class://NHibernate/Test/TestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/NH645/HQLFunctionFixtureBase;cs+class://NHibernate/Test/TestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/NH645/HQLFunctionFixtureBase;cs+class://NHibernate/Test/TestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/Hql/HQLFunctions;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/Hql/SqlCommentsFixture;cs+class://NHibernate/Test/TestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/IdGen/Enhanced/SequenceStyleConfigUnitFixture/SequenceDialect;cs+class://NHibernate/Dialect/Dialect;String GetCreateSequenceString(String);String GetCreateSequenceString(String);GetCreateSequenceString
cs+class://NHibernate/Test/IdTest/UseIdentifierRollbackTest;cs+class://NHibernate/Test/TestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/Join/JoinCompositeKeyTest;cs+class://NHibernate/Test/TestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/Join/JoinCompositeKeyTest;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/Join/JoinTest;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/Join/NH1059Fixture;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/ListIndex/ListIndexFixture;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void RunLinearJoinFetchTest(Person);Void RunLinearJoinFetchTest(Person);MultipleCollectionsLinearJoinFetch
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleBagFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void RunNonLinearJoinFetchTest(Person);Void RunNonLinearJoinFetchTest(Person);MultipleCollectionsNonLinearJoinFetch
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleListFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateGrandparent
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentAndFriend
cs+class://NHibernate/Test/MultipleCollectionFetchTest/MultipleSetFetchFixture;cs+class://NHibernate/Test/MultipleCollectionFetchTest/AbstractMultipleCollectionFetchFixture;Void AddToCollection(ICollection, Person);Void AddToCollection(ICollection, Person);CreateParentAndFriend
cs+class://NHibernate/Test/Naturalid/Immutable/ImmutableNaturalIdFixture;cs+class://NHibernate/Test/TestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/Naturalid/Mutable/MutableNaturalIdFixture;cs+class://NHibernate/Test/TestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/NHSpecificTest/CollectionFixture;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/NHSpecificTest/Dates/FixtureBase;cs+class://NHibernate/Test/TestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureSetUp
cs+class://NHibernate/Test/NHSpecificTest/Dates/FixtureBase;cs+class://NHibernate/Test/TestCase;Boolean AppliesTo(Dialect);Boolean AppliesTo(Dialect);TestFixtureTearDown
cs+class://NHibernate/Test/NHSpecificTest/Dates/DateTime2Fixture;cs+class://NHibernate/Test/NHSpecificTest/Dates/FixtureBase;Nullable AppliesTo();Nullable AppliesTo();AppliesTo
