type;from;to;direct;marker;constants;systemType
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractPropertyDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/Registration/AssemblyFilter;cs+interface://Castle/Core/Internal/IAssemblyProvider;True;False;False;True
CC;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AttributeDescriptor[1];cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractOverwriteableDescriptor[1];True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractOverwriteableDescriptor[1];cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/Registration/ComponentRegistration[1];cs+interface://Castle/MicroKernel/Registration/IRegistration;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/ComponentRegistration;cs+class://Castle/MicroKernel/Registration/ComponentRegistration[1];True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/Attrib;cs+class://Castle/MicroKernel/Registration/Node;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/NamedChild;cs+class://Castle/MicroKernel/Registration/Node;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/SimpleChild;cs+class://Castle/MicroKernel/Registration/Node;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/ComplexChild;cs+class://Castle/MicroKernel/Registration/Node;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/CompoundChild;cs+class://Castle/MicroKernel/Registration/Node;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ConfigurationDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/CustomDependencyDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ReferenceDependencyDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ExtendedPropertiesDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/OnDestroyComponentDescriptor[1];cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/OnDestroyComponentDescriptor[1];cs+interface://Castle/MicroKernel/ModelBuilder/IMetaComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ProxyHookDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/OnCreateComponentDescriptor[1];cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/OnCreateComponentDescriptor[1];cs+interface://Castle/MicroKernel/ModelBuilder/IMetaComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/InterceptorSelectorDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/InterceptorDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/Interceptor/InterceptorGroup[1];cs+class://Castle/MicroKernel/Registration/RegistrationGroup[1];True;False;False;True
CC;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/LifestyleDescriptor[1];cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractOverwriteableDescriptor[1];True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/Lifestyle/LifestyleGroup[1];cs+class://Castle/MicroKernel/Registration/RegistrationGroup[1];True;False;False;True
CC;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ParametersDescriptor;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractPropertyDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/Registration/Proxy/MixinRegistration;cs+interface://System/Collections/Generic/IEnumerable[1];True;False;False;False
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ProxyMixInsDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/Proxy/ProxyGroup[1];cs+class://Castle/MicroKernel/Registration/RegistrationGroup[1];True;False;False;True
CI;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ProxyInterfacesDescriptor;cs+interface://Castle/MicroKernel/ModelBuilder/IComponentModelDescriptor;True;False;False;True
CC;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/ServiceOverrideDescriptor;cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractPropertyDescriptor;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/FromAssemblyDescriptor;cs+class://Castle/MicroKernel/Registration/FromDescriptor;True;False;False;True
CC;cs+class://Castle/MicroKernel/Registration/FromTypesDescriptor;cs+class://Castle/MicroKernel/Registration/FromDescriptor;True;False;False;True
CI;cs+class://Castle/MicroKernel/Registration/FromDescriptor;cs+interface://Castle/MicroKernel/Registration/IRegistration;True;False;False;True
CI;cs+class://Castle/MicroKernel/Registration/BasedOnDescriptor;cs+interface://Castle/MicroKernel/Registration/IRegistration;True;False;False;True
CI;cs+class://Castle/MicroKernel/Releasers/LifecycledComponentsReleasePolicy;cs+interface://Castle/MicroKernel/IReleasePolicy;True;False;False;True
II;cs+interface://Castle/MicroKernel/IReleasePolicy;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Castle/MicroKernel/Releasers/NoTrackingReleasePolicy;cs+interface://Castle/MicroKernel/IReleasePolicy;True;False;False;True
