fromType;toType;fromMethod;toMethod;calledFrom
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean Contains(Object);Boolean Contains(Object);ExclusiveOr
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean Remove(Object);Boolean Remove(Object);ExclusiveOr
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean Add(Object);Boolean Add(Object);ExclusiveOr
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;ISet ExclusiveOr(ISet);ISet ExclusiveOr(ISet);ExclusiveOr
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean AddAll(ICollection);Boolean AddAll(ICollection);Clone
cs+class://Spring/Collections/ImmutableSet;cs+class://Spring/Collections/Set;Boolean Contains(Object);Boolean Contains(Object);Equals
cs+class://Spring/Collections/PriorityQueue;cs+class://Spring/Collections/AbstractQueue;Boolean Offer(Object);Boolean Offer(Object);Add
cs+class://Spring/Collections/PriorityQueue;cs+class://Spring/Collections/AbstractQueue;Object Poll();Object Poll();Remove
cs+class://Spring/Collections/PriorityQueue;cs+class://Spring/Collections/AbstractQueue;Object Peek();Object Peek();Element
cs+class://Spring/Collections/PriorityQueue;cs+class://Spring/Collections/AbstractQueue;Object Poll();Object Poll();Clear
cs+class://Spring/Collections/PriorityQueue;cs+class://Spring/Collections/AbstractQueue;Boolean Add(Object);Boolean Add(Object);AddAll
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Union
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean AddAll(ICollection);Boolean AddAll(ICollection);Union
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Union
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Union
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Intersect
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean RetainAll(ICollection);Boolean RetainAll(ICollection);Intersect
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Void Clear();Void Clear();Intersect
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();Minus
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean RemoveAll(ICollection);Boolean RemoveAll(ICollection);Minus
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean Contains(Object);Boolean Contains(Object);ExclusiveOr
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean Remove(Object);Boolean Remove(Object);ExclusiveOr
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean Add(Object);Boolean Add(Object);ExclusiveOr
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean AddAll(ICollection);Boolean AddAll(ICollection);Clone
cs+class://Spring/Collections/SynchronizedSet;cs+class://Spring/Collections/Set;Boolean Contains(Object);Boolean Contains(Object);Equals
cs+class://Spring/Context/Attributes/AssemblyObjectDefinitionScanner;cs+class://Spring/Context/Attributes/RequiredConstraintAssemblyTypeScanner;Void SetDefaultFilters();Void SetDefaultFilters();Scan
cs+class://Spring/Context/Attributes/AssemblyObjectDefinitionScanner;cs+class://Spring/Context/Attributes/RequiredConstraintAssemblyTypeScanner;IEnumerable ApplyAssemblyFiltersTo(IEnumerable);IEnumerable ApplyAssemblyFiltersTo(IEnumerable);GetAllMatchingAssemblies
cs+class://Spring/Context/Attributes/AssemblyObjectDefinitionScanner;cs+class://Spring/Context/Attributes/RequiredConstraintAssemblyTypeScanner;Boolean IsRequiredConstraintSatisfiedBy(Type);Boolean IsRequiredConstraintSatisfiedBy(Type);IsCompoundPredicateSatisfiedBy
cs+class://Spring/Context/Attributes/ConfigurationClassEnhancer/ConfigurationClassProxyMethodBuilder;cs+class://Spring/Proxy/AbstractProxyMethodBuilder;Void GenerateMethod(ILGenerator, MethodInfo, MethodInfo);Void GenerateMethod(ILGenerator, MethodInfo, MethodInfo);BuildProxyMethod
cs+class://Spring/Context/Attributes/RequiredConstraintAssemblyTypeScanner;cs+class://Spring/Context/Attributes/AssemblyTypeScanner;Boolean IsCompoundPredicateSatisfiedBy(Type);Boolean IsCompoundPredicateSatisfiedBy(Type);Scan
cs+class://Spring/Context/Support/AbstractXmlApplicationContext;cs+class://Spring/Context/Support/AbstractApplicationContext;Void RefreshObjectFactory();Void RefreshObjectFactory();Refresh
cs+class://Spring/Context/Support/ContextHandler/RootContextInstantiator;cs+class://Spring/Context/Support/ContextHandler/ContextInstantiator;ConstructorInfo GetContextConstructor();ConstructorInfo GetContextConstructor();InstantiateContext
cs+class://Spring/Context/Support/ContextHandler/RootContextInstantiator;cs+class://Spring/Context/Support/ContextHandler/ContextInstantiator;IApplicationContext InvokeContextConstructor(ConstructorInfo);IApplicationContext InvokeContextConstructor(ConstructorInfo);InstantiateContext
cs+class://Spring/Context/Support/ContextHandler/DescendantContextInstantiator;cs+class://Spring/Context/Support/ContextHandler/ContextInstantiator;ConstructorInfo GetContextConstructor();ConstructorInfo GetContextConstructor();InstantiateContext
cs+class://Spring/Context/Support/ContextHandler/DescendantContextInstantiator;cs+class://Spring/Context/Support/ContextHandler/ContextInstantiator;IApplicationContext InvokeContextConstructor(ConstructorInfo);IApplicationContext InvokeContextConstructor(ConstructorInfo);InstantiateContext
cs+class://Spring/Context/Support/GenericApplicationContext;cs+class://Spring/Context/Support/AbstractApplicationContext;Void RefreshObjectFactory();Void RefreshObjectFactory();Refresh
cs+class://Spring/Context/Support/NullMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;String ResolveMessage(String, CultureInfo);String ResolveMessage(String, CultureInfo);GetMessageInternal
cs+class://Spring/Context/Support/NullMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;Object ResolveObject(String, CultureInfo);Object ResolveObject(String, CultureInfo);GetResourceInternal
cs+class://Spring/Context/Support/NullMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;Void ApplyResourcesToObject(Object, String, CultureInfo);Void ApplyResourcesToObject(Object, String, CultureInfo);ApplyResourcesInternal
cs+class://Spring/Context/Support/ResourceSetMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;String ResolveMessage(String, CultureInfo);String ResolveMessage(String, CultureInfo);GetMessageInternal
cs+class://Spring/Context/Support/ResourceSetMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;Object ResolveObject(String, CultureInfo);Object ResolveObject(String, CultureInfo);GetResourceInternal
cs+class://Spring/Context/Support/ResourceSetMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;Void ApplyResourcesToObject(Object, String, CultureInfo);Void ApplyResourcesToObject(Object, String, CultureInfo);ApplyResourcesInternal
cs+class://Spring/Context/Support/StaticApplicationContext;cs+class://Spring/Context/Support/GenericApplicationContext;Void RefreshObjectFactory();Void RefreshObjectFactory();Refresh
cs+class://Spring/Context/Support/StaticMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;String ResolveMessage(String, CultureInfo);String ResolveMessage(String, CultureInfo);GetMessageInternal
cs+class://Spring/Context/Support/StaticMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;Object ResolveObject(String, CultureInfo);Object ResolveObject(String, CultureInfo);GetResourceInternal
cs+class://Spring/Context/Support/StaticMessageSource;cs+class://Spring/Context/Support/AbstractMessageSource;Void ApplyResourcesToObject(Object, String, CultureInfo);Void ApplyResourcesToObject(Object, String, CultureInfo);ApplyResourcesInternal
cs+class://Spring/Core/IO/AssemblyResource;cs+class://Spring/Core/IO/AbstractResource;Boolean IsRelativeResource(String);Boolean IsRelativeResource(String);CreateRelative
cs+class://Spring/Core/IO/FileSystemResource;cs+class://Spring/Core/IO/AbstractResource;String ResolveBasePathPlaceHolder(String, String);String ResolveBasePathPlaceHolder(String, String);ResolveResourceNameWithoutProtocol
cs+class://Spring/Core/IO/FileSystemResource;cs+class://Spring/Core/IO/AbstractResource;Boolean IsRelativeResource(String);Boolean IsRelativeResource(String);CreateRelative
cs+class://Spring/Core/IO/UrlResource;cs+class://Spring/Core/IO/AbstractResource;Boolean IsRelativeResource(String);Boolean IsRelativeResource(String);CreateRelative
cs+class://Spring/Core/TypeConversion/DaySpecifier;cs+class://Spring/Core/TypeConversion/SpecifierParser;TimeSpan Parse(Int32);TimeSpan Parse(Int32);Match
cs+class://Spring/Core/TypeConversion/HourSpecifier;cs+class://Spring/Core/TypeConversion/SpecifierParser;TimeSpan Parse(Int32);TimeSpan Parse(Int32);Match
cs+class://Spring/Core/TypeConversion/MinuteSpecifier;cs+class://Spring/Core/TypeConversion/SpecifierParser;TimeSpan Parse(Int32);TimeSpan Parse(Int32);Match
cs+class://Spring/Core/TypeConversion/SecondSpecifier;cs+class://Spring/Core/TypeConversion/SpecifierParser;TimeSpan Parse(Int32);TimeSpan Parse(Int32);Match
cs+class://Spring/Core/TypeConversion/MillisecondSpecifier;cs+class://Spring/Core/TypeConversion/SpecifierParser;TimeSpan Parse(Int32);TimeSpan Parse(Int32);Match
cs+class://Spring/DataBinding/AbstractSimpleBinding;cs+class://Spring/DataBinding/AbstractBinding;Void BindSourceToTarget(Object, Object, IValidationErrors, IDictionary);Void BindSourceToTarget(Object, Object, IValidationErrors, IDictionary);BindSourceToTarget
