type;from;to;direct;marker;constants;systemType
CC;cs+class://Raven/Database/Server/Controllers/MultiGetController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/MultiGetController/MultiGetContent;cs+class://System/Net/Http/HttpContent;True;False;False;False
CC;cs+class://Raven/Database/Server/Controllers/OAuthController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/OperationsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/PluginController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/QueriesController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;cs+class://Raven/Database/Server/Controllers/RavenBaseApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/SilverlightController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/DbSingleAuthTokenController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/RavenFS/Controllers/FsSingleAuthTokenController;cs+class://Raven/Database/Server/RavenFS/Controllers/RavenFsApiController;True;False;False;True
CC;cs+class://Raven/Database/Counters/Controllers/CounterSingleAuthTokenController;cs+class://Raven/Database/Counters/Controllers/RavenCountersApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/StaticController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/StatisticsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/StreamsController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CC;cs+class://Raven/Database/Server/Controllers/StreamsController/StreamQueryContent;cs+class://System/Net/Http/HttpContent;True;False;False;False
