From;To;Source
cs+class://System/Data/Entity/Core/Query/InternalTrees/ComplexTypeColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/TypedColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ComputedVar;cs+class://System/Data/Entity/Core/Query/InternalTrees/Var;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ConditionalOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantPredicateOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstrainedSortOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/SortBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/CrossApplyOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ApplyBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/CrossJoinOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/JoinBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/DerefOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/DiscriminatedCollectionColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/CollectionColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/DiscriminatedEntityIdentity;cs+class://System/Data/Entity/Core/Query/InternalTrees/EntityIdentity;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/DiscriminatedNewEntityOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/NewEntityBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/DistinctOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ElementOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/EntityColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/TypedColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ExceptOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/SetOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ExistsOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ExtendedNodeInfo;cs+class://System/Data/Entity/Core/Query/InternalTrees/NodeInfo;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/FilterOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/FullOuterJoinOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/JoinBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/FunctionOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/GetEntityRefOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/GetRefKeyOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/GroupByBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/GroupByIntoOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/GroupByBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/GroupByOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/GroupByBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/InnerJoinOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/JoinBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/InternalConstantOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/IntersectOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/SetOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/IsOfOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/JoinBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/LeftOuterJoinOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/JoinBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/LikeOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/MultipleDiscriminatorPolymorphicColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/TypedColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NestBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/PhysicalOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NewEntityBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NewEntityOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/NewEntityBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NewInstanceOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NewMultisetOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NewRecordOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NullOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NullSentinelOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ConstantBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/OuterApplyOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ApplyBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ParameterVar;cs+class://System/Data/Entity/Core/Query/InternalTrees/Var;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/PatternMatchRule;cs+class://System/Data/Entity/Core/Query/InternalTrees/Rule;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/PhysicalOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/Op;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/PhysicalProjectOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/PhysicalOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ProjectOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/PropertyOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/RecordColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/StructuredColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/RefColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/ColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/RefOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/Op;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/RelPropertyOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/SimpleColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/Op;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ScanTableBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ScanTableOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScanTableBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/ScanViewOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScanTableBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SetOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SetOpVar;cs+class://System/Data/Entity/Core/Query/InternalTrees/Var;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SimpleCollectionColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/CollectionColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SimpleColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/ColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SimpleEntityIdentity;cs+class://System/Data/Entity/Core/Query/InternalTrees/EntityIdentity;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SimplePolymorphicColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/TypedColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SimpleRule;cs+class://System/Data/Entity/Core/Query/InternalTrees/Rule;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SingleRowOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SingleStreamNestOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/NestBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SoftCastOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SortBaseOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SortOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/SortBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/StructuredColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/ColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/TreatOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/TypedColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/StructuredColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/UnionAllOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/SetOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/UnnestOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/VarDefListOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/AncillaryOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/RulePatternOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/Op;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/MultiStreamNestOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/NestBaseOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/SingleRowTableOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RelOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/LeafOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/RulePatternOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/NavigateOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/VarDefOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/AncillaryOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/VarList;cs+class://System/Collections/Generic/List[1];(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/VarRefColumnMap;cs+class://System/Data/Entity/Core/Query/InternalTrees/SimpleColumnMap;(not implemented)
cs+class://System/Data/Entity/Core/Query/InternalTrees/VarRefOp;cs+class://System/Data/Entity/Core/Query/InternalTrees/ScalarOp;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/ApplyOpRules/VarDefinitionRemapper;cs+class://System/Data/Entity/Core/Query/PlanCompiler/VarRemapper;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/AugmentedJoinNode;cs+class://System/Data/Entity/Core/Query/PlanCompiler/AugmentedNode;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/AugmentedTableNode;cs+class://System/Data/Entity/Core/Query/PlanCompiler/AugmentedNode;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/CTreeGenerator/VarInfoList;cs+class://System/Collections/Generic/List[1];(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/CTreeGenerator/RelOpInfo;cs+class://System/Data/Entity/Core/Query/PlanCompiler/CTreeGenerator/BindingScope;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/CTreeGenerator/GroupByScope;cs+class://System/Data/Entity/Core/Query/PlanCompiler/CTreeGenerator/BindingScope;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/Normalizer;cs+class://System/Data/Entity/Core/Query/PlanCompiler/SubqueryTrackingVisitor;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/OpCopierTrackingCollectionVars;cs+class://System/Data/Entity/Core/Query/InternalTrees/OpCopier;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/PreProcessor;cs+class://System/Data/Entity/Core/Query/PlanCompiler/SubqueryTrackingVisitor;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/RootTypeInfo;cs+class://System/Data/Entity/Core/Query/PlanCompiler/TypeInfo;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/TransformationRulesContext;cs+class://System/Data/Entity/Core/Query/InternalTrees/RuleProcessingContext;(not implemented)
cs+class://System/Data/Entity/Core/Query/PlanCompiler/Validator;cs+class://System/Data/Entity/Core/Query/InternalTrees/BasicValidator;(not implemented)
cs+class://System/Data/Entity/Core/UpdateException;cs+class://System/Data/DataException;(not implemented)
cs+class://System/Data/Entity/Internal/EdmMetadataContext;cs+class://System/Data/Entity/DbContext;(not implemented)
cs+class://System/Data/Entity/Internal/EdmMetadataRepository;cs+class://System/Data/Entity/Internal/RepositoryBase;(not implemented)
cs+class://System/Data/Entity/Migrations/DbMigrator;cs+class://System/Data/Entity/Migrations/Infrastructure/MigratorBase;(not implemented)
cs+class://System/Data/Entity/Migrations/History/HistoryContext;cs+class://System/Data/Entity/DbContext;(not implemented)
cs+class://System/Data/Entity/Migrations/History/HistoryRepository;cs+class://System/Data/Entity/Internal/RepositoryBase;(not implemented)
cs+class://System/Data/Entity/Migrations/History/LegacyHistoryContext;cs+class://System/Data/Entity/DbContext;(not implemented)
cs+class://System/Data/Entity/Migrations/Infrastructure/AutomaticDataLossException;cs+class://System/Data/Entity/Migrations/Infrastructure/MigrationsException;(not implemented)
cs+class://System/Data/Entity/Migrations/Infrastructure/AutomaticMigrationsDisabledException;cs+class://System/Data/Entity/Migrations/Infrastructure/MigrationsException;(not implemented)
cs+class://System/Data/Entity/Migrations/Infrastructure/MigrationsException;cs+class://System/Exception;(not implemented)
cs+class://System/Data/Entity/Migrations/Infrastructure/MigratorLoggingDecorator;cs+class://System/Data/Entity/Migrations/Infrastructure/MigratorBase;(not implemented)
cs+class://System/Data/Entity/Migrations/Infrastructure/MigratorScriptingDecorator;cs+class://System/Data/Entity/Migrations/Infrastructure/MigratorBase;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/AddColumnOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/AddForeignKeyOperation;cs+class://System/Data/Entity/Migrations/Model/ForeignKeyOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/AddPrimaryKeyOperation;cs+class://System/Data/Entity/Migrations/Model/PrimaryKeyOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/AlterColumnOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/ColumnModel;cs+class://System/Data/Entity/Migrations/Model/PropertyModel;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/CreateIndexOperation;cs+class://System/Data/Entity/Migrations/Model/IndexOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/CreateTableOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/DropColumnOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/DropForeignKeyOperation;cs+class://System/Data/Entity/Migrations/Model/ForeignKeyOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/DropIndexOperation;cs+class://System/Data/Entity/Migrations/Model/IndexOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/DropPrimaryKeyOperation;cs+class://System/Data/Entity/Migrations/Model/PrimaryKeyOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/DropTableOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/ForeignKeyOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/HistoryOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/IndexOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/MoveTableOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/PrimaryKeyOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/RenameColumnOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/RenameTableOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Model/SqlOperation;cs+class://System/Data/Entity/Migrations/Model/MigrationOperation;(not implemented)
cs+class://System/Data/Entity/Migrations/Utilities/EmptyContext;cs+class://System/Data/Entity/DbContext;(not implemented)
cs+class://System/Data/Entity/Migrations/Utilities/IndentedTextWriter;cs+class://System/IO/TextWriter;(not implemented)
cs+class://System/Data/Entity/DbSet[1];cs+class://System/Data/Entity/Infrastructure/DbQuery[1];(not implemented)
cs+class://System/Data/Entity/Infrastructure/DbComplexPropertyEntry;cs+class://System/Data/Entity/Infrastructure/DbPropertyEntry;(not implemented)
cs+class://System/Data/Entity/Infrastructure/DbComplexPropertyEntry[2];cs+class://System/Data/Entity/Infrastructure/DbPropertyEntry[2];(not implemented)
cs+class://System/Data/Entity/Infrastructure/DbUpdateConcurrencyException;cs+class://System/Data/Entity/Infrastructure/DbUpdateException;(not implemented)
cs+class://System/Data/Entity/Infrastructure/DbUpdateException;cs+class://System/Data/DataException;(not implemented)
cs+class://System/Data/Entity/Infrastructure/UnintentionalCodeFirstException;cs+class://System/InvalidOperationException;(not implemented)
cs+class://System/Data/Entity/Internal/DbContextTypesInitializersPair;cs+class://System/Tuple[2];(not implemented)
cs+class://System/Data/Entity/Internal/EagerInternalContext;cs+class://System/Data/Entity/Internal/InternalContext;(not implemented)
cs+class://System/Data/Entity/Internal/ClonedPropertyValues;cs+class://System/Data/Entity/Internal/InternalPropertyValues;(not implemented)
cs+class://System/Data/Entity/Internal/DbDataRecordPropertyValues;cs+class://System/Data/Entity/Internal/InternalPropertyValues;(not implemented)
cs+class://System/Data/Entity/Internal/InternalCollectionEntry;cs+class://System/Data/Entity/Internal/InternalNavigationEntry;(not implemented)
cs+class://System/Data/Entity/Internal/InternalEntityPropertyEntry;cs+class://System/Data/Entity/Internal/InternalPropertyEntry;(not implemented)
cs+class://System/Data/Entity/Internal/InternalNavigationEntry;cs+class://System/Data/Entity/Internal/InternalMemberEntry;(not implemented)
cs+class://System/Data/Entity/Internal/InternalNestedPropertyEntry;cs+class://System/Data/Entity/Internal/InternalPropertyEntry;(not implemented)
cs+class://System/Data/Entity/Internal/InternalPropertyEntry;cs+class://System/Data/Entity/Internal/InternalMemberEntry;(not implemented)
cs+class://System/Data/Entity/Internal/InternalReferenceEntry;cs+class://System/Data/Entity/Internal/InternalNavigationEntry;(not implemented)
cs+class://System/Data/Entity/Internal/NavigationEntryMetadata;cs+class://System/Data/Entity/Internal/MemberEntryMetadata;(not implemented)
cs+class://System/Data/Entity/Internal/PropertyEntryMetadata;cs+class://System/Data/Entity/Internal/MemberEntryMetadata;(not implemented)
cs+class://System/Data/Entity/Internal/EntitySetTypePair;cs+class://System/Tuple[2];(not implemented)
cs+class://System/Data/Entity/Internal/InitializerLockPair;cs+class://System/Tuple[2];(not implemented)
cs+class://System/Data/Entity/Internal/InternalSqlNonSetQuery;cs+class://System/Data/Entity/Internal/InternalSqlQuery;(not implemented)
cs+class://System/Data/Entity/Internal/InternalSqlSetQuery;cs+class://System/Data/Entity/Internal/InternalSqlQuery;(not implemented)
cs+class://System/Data/Entity/Internal/LazyInternalContext;cs+class://System/Data/Entity/Internal/InternalContext;(not implemented)
cs+class://System/Data/Entity/Internal/Linq/InternalSet[1];cs+class://System/Data/Entity/Internal/Linq/InternalQuery[1];(not implemented)
cs+class://System/Data/Entity/Internal/Linq/NonGenericDbQueryProvider;cs+class://System/Data/Entity/Internal/Linq/DbQueryProvider;(not implemented)
cs+class://System/Data/Entity/Internal/ObservableBackedBindingList[1];cs+class://System/Data/Entity/Internal/SortableBindingList[1];(not implemented)
cs+class://System/Data/Entity/Internal/SortableBindingList[1];cs+class://System/ComponentModel/BindingList[1];(not implemented)
cs+class://System/Data/Entity/Internal/Validation/ComplexPropertyValidator;cs+class://System/Data/Entity/Internal/Validation/PropertyValidator;(not implemented)
cs+class://System/Data/Entity/Internal/Validation/ComplexTypeValidator;cs+class://System/Data/Entity/Internal/Validation/TypeValidator;(not implemented)
cs+class://System/Data/Entity/Internal/Validation/EntityValidator;cs+class://System/Data/Entity/Internal/Validation/TypeValidator;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/LengthColumnConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/PrimitiveColumnConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/StringColumnConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/LengthColumnConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/DependentNavigationPropertyConfiguration[1];cs+class://System/Data/Entity/ModelConfiguration/Configuration/ForeignKeyNavigationPropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/ForeignKeyNavigationPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/CascadableNavigationPropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/BinaryPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/LengthPropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/DateTimePropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/PrimitivePropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/DecimalPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/PrimitivePropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/LengthPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/PrimitivePropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/StringPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/LengthPropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/BinaryPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/LengthPropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/DateTimePropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/PrimitivePropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/DecimalPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/PrimitivePropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/LengthPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/PrimitivePropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/StringPropertyConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/Properties/Primitive/LengthPropertyConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/Types/ComplexTypeConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/Types/StructuralTypeConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Configuration/Types/EntityTypeConfiguration;cs+class://System/Data/Entity/ModelConfiguration/Configuration/Types/StructuralTypeConfiguration;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Design/PluralizationServices/StringBidirectionalDictionary;cs+class://System/Data/Entity/Infrastructure/Pluralization/BidirectionalDictionary[2];(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Edm/Services/AssociationTypeMappingGenerator;cs+class://System/Data/Entity/ModelConfiguration/Edm/Services/StructuralTypeMappingGenerator;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Edm/Services/TableMappingGenerator;cs+class://System/Data/Entity/ModelConfiguration/Edm/Services/StructuralTypeMappingGenerator;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/Edm/Services/PropertyMappingGenerator;cs+class://System/Data/Entity/ModelConfiguration/Edm/Services/StructuralTypeMappingGenerator;(not implemented)
cs+class://System/Data/Entity/ModelConfiguration/ModelValidationException;cs+class://System/Exception;(not implemented)
cs+class://System/Data/Entity/Validation/DbEntityValidationException;cs+class://System/Data/DataException;(not implemented)
cs+class://System/Data/Entity/Validation/DbUnexpectedValidationException;cs+class://System/Data/DataException;(not implemented)
