From;To;Source
cs+class://NHibernate/Test/Events/Collections/ChildEntity;cs+class://NHibernate/Test/Events/Collections/ChildValue;(not implemented)
cs+class://NHibernate/Test/Events/Collections/CollectionListeners/PostCollectionRecreateListener;cs+class://NHibernate/Test/Events/Collections/CollectionListeners/AbstractListener;(not implemented)
cs+class://NHibernate/Test/Events/Collections/CollectionListeners/PostCollectionRemoveListener;cs+class://NHibernate/Test/Events/Collections/CollectionListeners/AbstractListener;(not implemented)
cs+class://NHibernate/Test/Events/Collections/CollectionListeners/PostCollectionUpdateListener;cs+class://NHibernate/Test/Events/Collections/CollectionListeners/AbstractListener;(not implemented)
cs+class://NHibernate/Test/Events/Collections/CollectionListeners/PreCollectionRecreateListener;cs+class://NHibernate/Test/Events/Collections/CollectionListeners/AbstractListener;(not implemented)
cs+class://NHibernate/Test/Events/Collections/CollectionListeners/PreCollectionRemoveListener;cs+class://NHibernate/Test/Events/Collections/CollectionListeners/AbstractListener;(not implemented)
cs+class://NHibernate/Test/Events/Collections/CollectionListeners/PreCollectionUpdateListener;cs+class://NHibernate/Test/Events/Collections/CollectionListeners/AbstractListener;(not implemented)
cs+class://NHibernate/Test/Events/Collections/Values/ParentWithCollectionOfValues;cs+class://NHibernate/Test/Events/Collections/AbstractParentWithCollection;(not implemented)
cs+class://NHibernate/Test/Insertordering/InsertOrderingFixture/StatsBatcher;cs+class://NHibernate/AdoNet/SqlClientBatchingBatcher;(not implemented)
cs+class://NHibernate/Test/KnownBugAttribute;cs+class://NUnit/Framework/ExpectedExceptionAttribute;(not implemented)
cs+class://NHibernate/Test/Linq/QueryTimeoutTests/TimeoutCatchingNonBatchingBatcher;cs+class://NHibernate/AdoNet/NonBatchingBatcher;(not implemented)
cs+class://NHibernate/Test/Linq/MyLinqToHqlGeneratorsRegistry;cs+class://NHibernate/Linq/Functions/DefaultLinqToHqlGeneratorsRegistry;(not implemented)
cs+class://NHibernate/Test/MappingByCode/MappersTests/AbstractPropertyContainerMapperTest/HackPropertyContainerMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;(not implemented)
cs+class://NHibernate/Test/MappingByCode/MappersTests/AbstractPropertyContainerMapperTest/StubPropertyContainerMapper[1];cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1136/MilestoneCollection[2];cs+class://System/Collections/Generic/SortedDictionary[2];(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1136/PersistentMilestoneCollection[2];cs+class://NHibernate/Collection/Generic/PersistentGenericMap[2];(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH2278/CustomPersistentIdentifierBag[1];cs+class://NHibernate/Collection/Generic/PersistentIdentifierBag[1];(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH2568/MyCollectionPersister;cs+class://NHibernate/Persister/Collection/OneToManyPersister;(not implemented)
cs+class://NHibernate/Test/TestDialects/MsSql2008TestDialect;cs+class://NHibernate/Test/TestDialect;(not implemented)
cs+class://NHibernate/Test/TestDialects/PostgreSQL82TestDialect;cs+class://NHibernate/Test/TestDialect;(not implemented)
cs+class://NHibernate/Test/TestDialects/SQLiteTestDialect;cs+class://NHibernate/Test/TestDialect;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1741/Fixture/DetachedNamedQueryCrack;cs+class://NHibernate/Impl/DetachedNamedQuery;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1810/Children;cs+class://System/Collections/Generic/SortedSet[1];(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1810/PersistentChildren;cs+class://NHibernate/Collection/Generic/PersistentGenericSet[1];(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1914/ListOfHLUT;cs+class://NHibernate/Test/NHSpecificTest/NH1914/CustomList[1];(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home_Update;cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home_Export;cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home_Validate;cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home_Drop;cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home_None;cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home_All;cs+class://NHibernate/Test/NHSpecificTest/NH1274ExportExclude/Home;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1403/Female;cs+class://NHibernate/Test/NHSpecificTest/NH1403/Person;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1403/Male;cs+class://NHibernate/Test/NHSpecificTest/NH1403/Person;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1488/CustomerCategory;cs+class://NHibernate/Test/NHSpecificTest/NH1488/Category;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1488/OtherCategory;cs+class://NHibernate/Test/NHSpecificTest/NH1488/Category;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1579/Apple;cs+class://NHibernate/Test/NHSpecificTest/NH1579/Fruit;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1579/Orange;cs+class://NHibernate/Test/NHSpecificTest/NH1579/Fruit;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1612/City;cs+class://NHibernate/Test/NHSpecificTest/NH1612/Area;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH1612/Country;cs+class://NHibernate/Test/NHSpecificTest/NH1612/Area;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH295/User;cs+class://NHibernate/Test/NHSpecificTest/NH295/Party;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH335/AbcThing;cs+class://NHibernate/Test/NHSpecificTest/NH335/Thing;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH335/OtherThing;cs+class://NHibernate/Test/NHSpecificTest/NH335/Thing;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH958/Female;cs+class://NHibernate/Test/NHSpecificTest/NH958/Person;(not implemented)
cs+class://NHibernate/Test/NHSpecificTest/NH958/Male;cs+class://NHibernate/Test/NHSpecificTest/NH958/Person;(not implemented)
cs+class://NHibernate/Test/Ondelete/F;cs+class://NHibernate/Test/Ondelete/E;(not implemented)
cs+class://NHibernate/Test/Ondelete/G;cs+class://NHibernate/Test/Ondelete/F;(not implemented)
cs+class://NHibernate/Test/SqlLogSpy;cs+class://NHibernate/Test/LogSpy;(not implemented)
cs+class://NHibernate/Test/SubclassFilterTest/Customer;cs+class://NHibernate/Test/SubclassFilterTest/Person;(not implemented)
cs+class://NHibernate/Test/SubclassFilterTest/Employee;cs+class://NHibernate/Test/SubclassFilterTest/Person;(not implemented)
cs+class://NHibernate/Test/TypesTest/ComparableEntityClass;cs+class://NHibernate/Test/TypesTest/EntityClass;(not implemented)
cs+class://NHibernate/Test/TypesTest/SampleEnumType;cs+class://NHibernate/Type/EnumStringType;(not implemented)
cs+class://NHibernate/Test/UserCollection/Parameterized/DefaultableListImpl;cs+class://System/Collections/Generic/List[1];(not implemented)
cs+class://NHibernate/Test/UserCollection/Parameterized/PersistentDefaultableList;cs+class://NHibernate/Collection/Generic/PersistentGenericList[1];(not implemented)
cs+class://NHibernate/Test/UserCollection/PersistentMylist;cs+class://NHibernate/Collection/Generic/PersistentGenericList[1];(not implemented)
cs+class://NHibernate/Tool/HbmXsd/ImproveHbmTypeNamesCommand;cs+class://NHibernate/Tool/HbmXsd/ImproveTypeNamesCommand;(not implemented)
