type;from;to;direct;marker;constants;systemType
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownType;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIdentity;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlIncludedType;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIncludedType;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlIncludedTypeSet;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIncludedTypeMap;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlIncludedTypeSet;cs+interface://System/Collections/Generic/IEnumerable[1];True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlKnownType;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownType;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlArraySerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlComponentSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlCustomSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlDefaultSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlDynamicSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlEnumerationSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlStringSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlListSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlCollectionSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlSimpleSerializer[1];cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlStringSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializerCache;cs+class://Castle/Components/DictionaryAdapter/Xml/SingletonDispenser[2];True;False;False;True
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IRealizable[1];cs+interface://Castle/Components/DictionaryAdapter/Xml/IRealizableSource;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlKnownTypeSet;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownTypeMap;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlKnownTypeSet;cs+interface://System/Collections/Generic/IEnumerable[1];True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlKnownTypeSet/XmlIdentityComparer;cs+interface://System/Collections/Generic/IEqualityComparer[1];True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlKnownTypeSet/XmlKnownTypeNameComparer;cs+interface://System/Collections/Generic/IEqualityComparer[1];True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/SysXmlCursor;cs+class://Castle/Components/DictionaryAdapter/Xml/SysXmlNode;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/SysXmlCursor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlCursor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlSubtreeReader;cs+class://System/Xml/XmlReader;True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlSubtreeWriter;cs+class://System/Xml/XmlWriter;True;False;False;False
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlCursor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIterator;True;False;False;True
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNode;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownType;True;False;False;True
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNode;cs+interface://Castle/Components/DictionaryAdapter/Xml/IRealizableSource;True;False;False;True
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNode;cs+interface://Castle/Components/DictionaryAdapter/IVirtual;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/SysXmlNode;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeBase;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/SysXmlNode;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNode;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/SysXmlNode;cs+interface://Castle/Components/DictionaryAdapter/Xml/IRealizable[1];True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlName;cs+interface://System/IEquatable[1];True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNameComparer;cs+interface://System/Collections/Generic/IEqualityComparer[1];True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/CompiledXPathStep;cs+class://Castle/Components/DictionaryAdapter/Xml/CompiledXPathNode;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlContext;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlContextBase;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlContext;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlContext;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlSelfCursor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlCursor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathBufferedNodeIterator;cs+class://System/Xml/XPath/XPathNodeIterator;True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathContext;cs+class://System/Xml/Xsl/XsltContext;True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathMutableCursor;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathNode;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathMutableCursor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlCursor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathNode;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeBase;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathNode;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNode;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathNode;cs+interface://Castle/Components/DictionaryAdapter/Xml/IRealizable[1];True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathReadOnlyCursor;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathNode;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XPathReadOnlyCursor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlCursor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryInitializer;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertyGetter;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertySetter;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryCreateStrategy;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryCopyStrategy;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryReferenceManager;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/IVirtual;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAdapter;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNodeSource;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlMetadata;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownType;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlMetadata;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownTypeMap;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlMetadata;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIncludedType;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlMetadata;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlIncludedTypeMap;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlMetadataBehavior;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlMetadataBehavior;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryMetaInitializer;True;False;False;True
CC;cs+class://Castle/Core/Internal/WeakKey;cs+class://System/WeakReference;True;False;False;False
CI;cs+class://Castle/Core/Internal/WeakKeyComparer[1];cs+interface://System/Collections/Generic/IEqualityComparer[1];True;False;False;False
CI;cs+class://Castle/Core/Internal/WeakKeyDictionary[2];cs+interface://System/Collections/Generic/IDictionary[2];True;False;False;False
CI;cs+class://Castle/Core/Internal/WeakKeyDictionary/KeyCollection;cs+interface://System/Collections/Generic/ICollection[1];True;False;False;False
CI;cs+class://Castle/Core/ReferenceEqualityComparer[1];cs+interface://System/Collections/IEqualityComparer;True;False;False;False
CI;cs+class://Castle/Core/ReferenceEqualityComparer[1];cs+interface://System/Collections/Generic/IEqualityComparer[1];True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/AbstractDictionaryAdapter;cs+interface://System/Collections/IDictionary;True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/AbstractDictionaryAdapterVisitor;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryAdapterVisitor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/ComponentAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/ComponentAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryKeyBuilder;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/ComponentAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertyGetter;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/ComponentAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertySetter;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/DictionaryAdapterAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;cs+class://System/Attribute;True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryBehavior;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/FetchAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/GroupAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://Castle/Components/DictionaryAdapter/KeyAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/KeyAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryKeyBuilder;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/KeyPrefixAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/KeyPrefixAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryKeyBuilder;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/KeySubstitutionAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/KeySubstitutionAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryKeyBuilder;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/MultiLevelEditAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/MultiLevelEditAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryInitializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/NewGuidAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/NewGuidAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertyGetter;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/OnDemandAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/OnDemandAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertyGetter;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/StringFormatAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/StringFormatAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertyGetter;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/StringListAttribute;cs+class://Castle/Components/DictionaryAdapter/DictionaryBehaviorAttribute;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/StringListAttribute;cs+interface://Castle/Components/DictionaryAdapter/IDictionaryPropertyGetter;True;False;False;True
