From;To;Source
cs+class://ICSharpCode/AvalonEdit/Folding/FoldingElementGenerator/FoldingLineTextRun;cs+class://ICSharpCode/AvalonEdit/Rendering/FormattedTextRun;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Folding/FoldingManager/FoldingManagerInstallation;cs+class://ICSharpCode/AvalonEdit/Folding/FoldingManager;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Editing/RectangleSelection;cs+class://ICSharpCode/AvalonEdit/Editing/Selection;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Editing/SelectionLayer;cs+class://ICSharpCode/AvalonEdit/Rendering/Layer;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Editing/SimpleSelection;cs+class://ICSharpCode/AvalonEdit/Editing/Selection;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Editing/TextAreaDefaultInputHandler;cs+class://ICSharpCode/AvalonEdit/Editing/TextAreaInputHandler;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Highlighting/HighlightingDefinitionInvalidException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Highlighting/RichTextModelWriter;cs+class://ICSharpCode/AvalonEdit/Utils/PlainRichTextWriter;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/FormattedTextElement;cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLineElement;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/InlineObjectElement;cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLineElement;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/MailLinkElementGenerator;cs+class://ICSharpCode/AvalonEdit/Rendering/LinkElementGenerator;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/SingleCharacterElementGenerator/SpaceTextElement;cs+class://ICSharpCode/AvalonEdit/Rendering/FormattedTextElement;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/SingleCharacterElementGenerator/TabTextElement;cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLineElement;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/SingleCharacterElementGenerator/SpecialCharacterBoxElement;cs+class://ICSharpCode/AvalonEdit/Rendering/FormattedTextElement;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/SingleCharacterElementGenerator/SpecialCharacterTextRun;cs+class://ICSharpCode/AvalonEdit/Rendering/FormattedTextRun;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/TextLayer;cs+class://ICSharpCode/AvalonEdit/Rendering/Layer;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/TextView/LayerCollection;cs+class://System/Windows/Controls/UIElementCollection;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLineLinkText;cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLineText;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLinesInvalidException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLineText;cs+class://ICSharpCode/AvalonEdit/Rendering/VisualLineElement;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Search/SearchPatternException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Search/SearchInputHandler;cs+class://ICSharpCode/AvalonEdit/Editing/TextAreaInputHandler;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Search/SearchPanelAdorner;cs+class://System/Windows/Documents/Adorner;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Snippets/SnippetInputHandler;cs+class://ICSharpCode/AvalonEdit/Editing/TextAreaStackedInputHandler;(not implemented)
cs+class://ICSharpCode/AvalonEdit/TextEditorAutomationPeer;cs+class://System/Windows/Automation/Peers/FrameworkElementAutomationPeer;(not implemented)
cs+class://ICSharpCode/AvalonEdit/Document/DocumentChangeEventArgs;cs+class://ICSharpCode/AvalonEdit/Document/TextChangeEventArgs;(not implemented)
cs+class://ICSharpCode/TreeView/GeneralAdorner;cs+class://System/Windows/Documents/Adorner;(not implemented)
cs+class://ICSharpCode/Decompiler/Ast/AstMethodBodyBuilder/InitializedObjectExpression;cs+class://ICSharpCode/NRefactory/CSharp/IdentifierExpression;(not implemented)
cs+class://ICSharpCode/Decompiler/Ast/Transforms/DelegateConstruction;cs+class://ICSharpCode/Decompiler/Ast/Transforms/ContextTrackingVisitor[1];(not implemented)
cs+class://ICSharpCode/Decompiler/Ast/Transforms/PatternStatementTransform;cs+class://ICSharpCode/Decompiler/Ast/Transforms/ContextTrackingVisitor[1];(not implemented)
cs+class://ICSharpCode/Decompiler/DecompilerException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/ILPattern;cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/Pattern;(not implemented)
cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/MethodPattern;cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/Pattern;(not implemented)
cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/OperatorPattern;cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/Pattern;(not implemented)
cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/AnyPattern;cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/Pattern;(not implemented)
cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/VariablePattern;cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/Pattern;(not implemented)
cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/BooleanPattern;cs+class://ICSharpCode/Decompiler/ILAst/ILAstOptimizer/PatternMatcher/Pattern;(not implemented)
cs+class://ICSharpCode/Decompiler/ReferenceResolvingException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/Svn/HistoryView;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractSecondaryViewContent;(not implemented)
cs+class://ICSharpCode/Svn/TortoiseSvnNotFoundForm;cs+class://ICSharpCode/SharpDevelop/Gui/ToolNotFoundDialog;(not implemented)
cs+class://ICSharpCode/Svn/SvnClientException;cs+class://System/Exception;(not implemented)
cs+class://CSharpBinding/Completion/CSharpInsightItem/ParameterHighlightingOutputFormatter;cs+class://ICSharpCode/NRefactory/CSharp/TextWriterTokenWriter;(not implemented)
cs+class://CSharpBinding/Completion/FormatItemCompletionData;cs+class://CSharpBinding/Completion/CompletionData;(not implemented)
cs+class://CSharpBinding/Completion/ImportCompletionData;cs+class://CSharpBinding/Completion/EntityCompletionData;(not implemented)
cs+class://CSharpBinding/Completion/OverrideCompletionData;cs+class://CSharpBinding/Completion/EntityCompletionData;(not implemented)
cs+class://CSharpBinding/Completion/OverrideEqualsGetHashCodeCompletionData;cs+class://CSharpBinding/Completion/OverrideCompletionData;(not implemented)
cs+class://CSharpBinding/Completion/OverrideToStringCompletionData;cs+class://CSharpBinding/Completion/OverrideCompletionData;(not implemented)
cs+class://CSharpBinding/Completion/PartialCompletionData;cs+class://CSharpBinding/Completion/EntityCompletionData;(not implemented)
cs+class://CSharpBinding/Completion/SegmentTrackingOutputFormatter;cs+class://ICSharpCode/NRefactory/CSharp/TextWriterTokenWriter;(not implemented)
cs+class://CSharpBinding/Completion/TypeCompletionData;cs+class://CSharpBinding/Completion/CompletionData;(not implemented)
cs+class://CSharpBinding/Completion/XmlDocCompletionData;cs+class://CSharpBinding/Completion/CompletionData;(not implemented)
cs+class://CSharpBinding/Completion/LiteralCompletionData;cs+class://CSharpBinding/Completion/CompletionData;(not implemented)
cs+class://CSharpBinding/FormsDesigner/CSharpEventBindingService;cs+class://System/ComponentModel/Design/EventBindingService;(not implemented)
cs+class://CSharpBinding/OptionPanels/CSharpGlobalFormattingOptionPanel;cs+class://CSharpBinding/OptionPanels/CSharpFormattingOptionPanel;(not implemented)
cs+class://CSharpBinding/OptionPanels/CSharpSolutionFormattingOptionPanel;cs+class://CSharpBinding/OptionPanels/CSharpFormattingOptionPanel;(not implemented)
cs+class://CSharpBinding/Refactoring/CreatePropertiesDialog;cs+class://CSharpBinding/Refactoring/AbstractInlineRefactorDialog;(not implemented)
cs+class://CSharpBinding/Refactoring/InsertCtorDialog;cs+class://CSharpBinding/Refactoring/AbstractInlineRefactorDialog;(not implemented)
cs+class://CSharpBinding/Refactoring/InsertionCursorLayer/InputHandler;cs+class://ICSharpCode/AvalonEdit/Editing/TextAreaDefaultInputHandler;(not implemented)
cs+class://CSharpBinding/Refactoring/OverrideEqualsGetHashCodeMethodsDialog;cs+class://CSharpBinding/Refactoring/AbstractInlineRefactorDialog;(not implemented)
cs+class://CSharpBinding/Refactoring/OverrideToStringMethodDialog;cs+class://CSharpBinding/Refactoring/AbstractInlineRefactorDialog;(not implemented)
cs+class://CSharpBinding/Refactoring/EditorScript;cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/DocumentScript;(not implemented)
cs+class://CSharpBinding/Completion/EntityCompletionData;cs+class://CSharpBinding/Completion/CompletionData;(not implemented)
cs+class://CSharpBinding/Refactoring/SDRefactoringContext;cs+class://ICSharpCode/NRefactory/CSharp/Refactoring/RefactoringContext;(not implemented)
cs+class://CSharpBinding/Parser/CSharpFullParseInformation;cs+class://ICSharpCode/SharpDevelop/Parser/ParseInformation;(not implemented)
cs+class://CSharpBinding/CSharpProject;cs+class://ICSharpCode/SharpDevelop/Project/CompilableProject;(not implemented)
cs+class://CSharpBinding/CSharpProjectBehavior;cs+class://ICSharpCode/SharpDevelop/Project/ProjectBehavior;(not implemented)
cs+class://FSharpBinding/FSharpProject;cs+class://ICSharpCode/SharpDevelop/Project/CompilableProject;(not implemented)
cs+class://FSharpBinding/FSharpProjectBehavior;cs+class://ICSharpCode/SharpDevelop/Project/ProjectBehavior;(not implemented)
cs+class://FSharpBinding/FSharpProjectNode;cs+class://ICSharpCode/SharpDevelop/Project/ProjectNode;(not implemented)
cs+class://ICSharpCode/CppBinding/Project/ProjectConfigurationProjectItem;cs+class://ICSharpCode/SharpDevelop/Project/ProjectItem;(not implemented)
cs+class://ICSharpCode/CppBinding/Project/ResourceIcon;cs+class://ICSharpCode/CppBinding/Project/ResourceEntry;(not implemented)
cs+class://ICSharpCode/CppBinding/Project/CppProject;cs+class://ICSharpCode/SharpDevelop/Project/CompilableProject;(not implemented)
cs+class://ICSharpCode/CppBinding/Project/CppProjectBehavior;cs+class://ICSharpCode/SharpDevelop/Project/ProjectBehavior;(not implemented)
cs+class://ICSharpCode/XamlBinding/AttachedMemberResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/MemberResolveResult;(not implemented)
cs+class://ICSharpCode/XamlBinding/XamlCompletionItem;cs+class://ICSharpCode/SharpDevelop/Editor/CodeCompletion/DefaultCompletionItem;(not implemented)
cs+class://ICSharpCode/XamlBinding/XmlnsCompletionItem;cs+class://ICSharpCode/SharpDevelop/Editor/CodeCompletion/DefaultCompletionItem;(not implemented)
cs+class://ICSharpCode/XamlBinding/XamlLazyValueCompletionItem;cs+class://ICSharpCode/XamlBinding/XamlCompletionItem;(not implemented)
cs+class://ICSharpCode/XamlBinding/NewEventCompletionItem;cs+class://ICSharpCode/SharpDevelop/Editor/CodeCompletion/DefaultCompletionItem;(not implemented)
cs+class://ICSharpCode/XamlBinding/XamlFullParseInformation;cs+class://ICSharpCode/SharpDevelop/Parser/ParseInformation;(not implemented)
cs+class://ICSharpCode/XamlBinding/MarkupExtensionParseException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/RazorHtmlFoldParser;cs+class://ICSharpCode/AspNet/Mvc/Folding/HtmlFoldParser;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/CSharpRazorTextEditorExtension;cs+class://ICSharpCode/AspNet/Mvc/Folding/HtmlTextEditorExtension;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/FoldGenerationTimer;cs+class://System/Windows/Threading/DispatcherTimer;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/RazorHtmlReader;cs+class://ICSharpCode/AspNet/Mvc/Folding/HtmlReader;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/RazorMarkupCharacterReader;cs+class://ICSharpCode/AspNet/Mvc/Folding/CharacterReader;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/VisualBasicRazorTextEditorExtension;cs+class://ICSharpCode/AspNet/Mvc/Folding/HtmlTextEditorExtension;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/WebFormsHtmlFoldParser;cs+class://ICSharpCode/AspNet/Mvc/Folding/HtmlFoldParser;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/SimpleWebFormsHtmlReader;cs+class://ICSharpCode/AspNet/Mvc/Folding/HtmlReader;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/WebFormsTextEditorExtension;cs+class://ICSharpCode/AspNet/Mvc/Folding/HtmlTextEditorExtension;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/Folding/WebFormsMarkupCharacterReader;cs+class://ICSharpCode/AspNet/Mvc/Folding/CharacterReader;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/IIS6Administrator;cs+class://ICSharpCode/AspNet/Mvc/IISAdministrator;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/IIS7Administrator;cs+class://ICSharpCode/AspNet/Mvc/IISAdministrator;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/IISExpressAdministrator;cs+class://ICSharpCode/AspNet/Mvc/IISAdministrator;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/MvcControllerFileGenerator;cs+class://ICSharpCode/AspNet/Mvc/MvcFileGenerator;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/MvcControllerTextTemplateFileName;cs+class://ICSharpCode/AspNet/Mvc/MvcTextTemplateFileName;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/MvcTextTemplateHost;cs+class://ICSharpCode/TextTemplating/TextTemplatingHost;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/MvcTextTemplateHostAppDomain;cs+class://ICSharpCode/TextTemplating/TextTemplatingAppDomain;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/MvcViewFileGenerator;cs+class://ICSharpCode/AspNet/Mvc/MvcFileGenerator;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/MvcViewTextTemplateFileName;cs+class://ICSharpCode/AspNet/Mvc/MvcTextTemplateFileName;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/SelectedMvcControllerFolder;cs+class://ICSharpCode/AspNet/Mvc/SelectedMvcFolder;(not implemented)
cs+class://ICSharpCode/AspNet/Mvc/SelectedMvcViewFolder;cs+class://ICSharpCode/AspNet/Mvc/SelectedMvcFolder;(not implemented)
cs+class://ICSharpCode/WixBinding/AddFilesCommand;cs+class://ICSharpCode/WixBinding/AbstractActivePackageFilesViewCommand;(not implemented)
cs+class://ICSharpCode/WixBinding/WixDialogElement;cs+class://ICSharpCode/WixBinding/WixElementBase;(not implemented)
cs+class://ICSharpCode/WixBinding/WixElementBase;cs+class://System/Xml/XmlElement;(not implemented)
cs+class://ICSharpCode/WixBinding/WixProject;cs+class://ICSharpCode/SharpDevelop/Project/CompilableProject;(not implemented)
cs+class://ICSharpCode/WixBinding/WixStartBehavior;cs+class://ICSharpCode/SharpDevelop/Project/ProjectBehavior;(not implemented)
cs+class://ICSharpCode/WixBinding/WixLibraryProjectItem;cs+class://ICSharpCode/SharpDevelop/Project/ProjectItem;(not implemented)
cs+class://ICSharpCode/WixBinding/WixNamespaceManager;cs+class://System/Xml/XmlNamespaceManager;(not implemented)
cs+class://ICSharpCode/WixBinding/WixDialogDesigner;cs+class://ICSharpCode/FormsDesigner/FormsDesignerViewContent;(not implemented)
cs+class://ICSharpCode/WixBinding/SetupDialogErrorListViewItem;cs+class://ICSharpCode/WixBinding/SetupDialogListViewItem;(not implemented)
cs+class://ICSharpCode/WixBinding/SetupDialogControlsSideTab;cs+class://ICSharpCode/FormsDesigner/Gui/SideTabDesigner;(not implemented)
cs+class://ICSharpCode/WixBinding/WixDialogException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/WixBinding/WixSchemaCompletion;cs+class://ICSharpCode/XmlEditor/XmlSchemaCompletion;(not implemented)
cs+class://ICSharpCode/WixBinding/WixFileElement;cs+class://ICSharpCode/WixBinding/WixElementBase;(not implemented)
cs+class://ICSharpCode/WixBinding/WixDirectoryElement;cs+class://ICSharpCode/WixBinding/WixDirectoryElementBase;(not implemented)
cs+class://ICSharpCode/WixBinding/WixDirectoryTreeNode;cs+class://ICSharpCode/WixBinding/WixTreeNode;(not implemented)
cs+class://ICSharpCode/WixBinding/UnknownWixTreeNode;cs+class://ICSharpCode/WixBinding/WixTreeNode;(not implemented)
cs+class://ICSharpCode/WixBinding/WixXmlAttributePropertyDescriptor;cs+class://System/ComponentModel/PropertyDescriptor;(not implemented)
cs+class://ICSharpCode/WixBinding/WixComponentTreeNode;cs+class://ICSharpCode/WixBinding/WixTreeNode;(not implemented)
cs+class://ICSharpCode/WixBinding/WixFileTreeNode;cs+class://ICSharpCode/WixBinding/WixTreeNode;(not implemented)
cs+class://ICSharpCode/WixBinding/AddElementCommand;cs+class://System/Windows/Forms/ToolStripMenuItem;(not implemented)
cs+class://ICSharpCode/WixBinding/RemoveElementCommand;cs+class://ICSharpCode/WixBinding/AbstractActivePackageFilesViewCommand;(not implemented)
cs+class://ICSharpCode/WixBinding/WixComponentElement;cs+class://ICSharpCode/WixBinding/WixElementBase;(not implemented)
cs+class://ICSharpCode/WixBinding/WixDirectoryRefElement;cs+class://ICSharpCode/WixBinding/WixDirectoryElementBase;(not implemented)
cs+class://ICSharpCode/WixBinding/WixDirectoryElementBase;cs+class://ICSharpCode/WixBinding/WixElementBase;(not implemented)
cs+class://ICSharpCode/WixBinding/WixBinaryElement;cs+class://ICSharpCode/WixBinding/WixElementBase;(not implemented)
cs+class://ICSharpCode/WixBinding/WixExtensionProjectItem;cs+class://ICSharpCode/SharpDevelop/Project/ProjectItem;(not implemented)
cs+class://ICSharpCode/WixBinding/AddDirectoryCommand;cs+class://ICSharpCode/WixBinding/AbstractActivePackageFilesViewCommand;(not implemented)
cs+class://ICSharpCode/WixBinding/ShowDiffCommand;cs+class://ICSharpCode/WixBinding/AbstractActivePackageFilesViewCommand;(not implemented)
cs+class://ICSharpCode/WixBinding/HideDiffCommand;cs+class://ICSharpCode/WixBinding/AbstractActivePackageFilesViewCommand;(not implemented)
cs+class://ICSharpCode/Scripting/ScriptingConsoleTextEditorKeyEventArgs;cs+class://ICSharpCode/Scripting/ConsoleTextEditorKeyEventArgs;(not implemented)
cs+class://ICSharpCode/Scripting/SendLineToScriptingConsoleCommand;cs+class://ICSharpCode/Scripting/SendToScriptingConsoleCommand;(not implemented)
cs+class://ICSharpCode/Scripting/SendSelectedTextToScriptingConsoleCommand;cs+class://ICSharpCode/Scripting/SendToScriptingConsoleCommand;(not implemented)
cs+class://AddInScout/AddInScoutViewContent;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractViewContent;(not implemented)
cs+class://ICSharpCode/UsageDataCollector/ServiceReference/UDCUploadServiceClient;cs+class://System/ServiceModel/ClientBase[1];(not implemented)
cs+class://ICSharpCode/UsageDataCollector/IncompatibleDatabaseException;cs+class://System/Exception;(not implemented)
cs+class://MSHelpSystem/Controls/HelpLibraryManagerNotFoundForm;cs+class://ICSharpCode/SharpDevelop/Gui/ToolNotFoundDialog;(not implemented)
cs+class://ICSharpCode/TextTemplating/CompilerErrorTask;cs+class://ICSharpCode/SharpDevelop/SDTask;(not implemented)
cs+class://ICSharpCode/TextTemplating/TextTemplatingFileGenerator;cs+class://ICSharpCode/TextTemplating/TextTemplatingFileProcessor;(not implemented)
cs+class://ICSharpCode/TextTemplating/TextTemplatingFilePreprocessor;cs+class://ICSharpCode/TextTemplating/TextTemplatingFileProcessor;(not implemented)
cs+class://ICSharpCode/PackageManagement/ConfigSettingsFileSystem;cs+class://NuGet/PhysicalFileSystem;(not implemented)
cs+class://ICSharpCode/PackageManagement/Design/FakePackageOperation;cs+class://NuGet/PackageOperation;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeAttribute;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeElement;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeAttribute2;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeAttribute;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeClass;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeType;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeClass2;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeClass;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeDelegate;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeType;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeFunction;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeElement;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeFunction2;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeFunction;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeInterface;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeType;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeParameter2;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeParameter;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeNamespace;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeElement;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeParameter;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeElement;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeProperty;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeElement;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeProperty2;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeProperty;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeStruct;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeType;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeType;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeElement;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeTypeRef2;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeTypeRef;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeVariable;cs+class://ICSharpCode/PackageManagement/EnvDTE/CodeElement;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/EditPoint;cs+class://ICSharpCode/PackageManagement/EnvDTE/TextPoint;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/FileProjectItems;cs+class://ICSharpCode/PackageManagement/EnvDTE/ProjectItems;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/Reference3;cs+class://ICSharpCode/PackageManagement/EnvDTE/Reference;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/SolutionProperty;cs+class://ICSharpCode/PackageManagement/EnvDTE/Property;(not implemented)
cs+class://ICSharpCode/PackageManagement/InstalledPackagesViewModel;cs+class://ICSharpCode/PackageManagement/PackagesViewModel;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/DirectoryProjectItem;cs+class://ICSharpCode/PackageManagement/EnvDTE/ProjectItem;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/DirectoryProjectItems;cs+class://ICSharpCode/PackageManagement/EnvDTE/ProjectItems;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/ProjectItemProperty;cs+class://ICSharpCode/PackageManagement/EnvDTE/Property;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/ProjectProperty;cs+class://ICSharpCode/PackageManagement/EnvDTE/Property;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/TextEditorFontsAndColorsItemsProperty;cs+class://ICSharpCode/PackageManagement/EnvDTE/Property;(not implemented)
cs+class://ICSharpCode/PackageManagement/EnvDTE/TextEditorFontSizeProperty;cs+class://ICSharpCode/PackageManagement/EnvDTE/Property;(not implemented)
cs+class://ICSharpCode/PackageManagement/FileExistsException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/PackageManagement/NoPackageSourcesConfiguredException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/PackageManagement/ProcessPackageOperationsAction;cs+class://ICSharpCode/PackageManagement/ProcessPackageAction;(not implemented)
cs+class://ICSharpCode/PackageManagement/AvailablePackagesViewModel;cs+class://ICSharpCode/PackageManagement/PackagesViewModel;(not implemented)
cs+class://ICSharpCode/PackageManagement/Design/DesignTimeLicenseAcceptanceViewModel;cs+class://ICSharpCode/PackageManagement/LicenseAcceptanceViewModel;(not implemented)
cs+class://ICSharpCode/PackageManagement/Design/DesignTimeRegisteredPackageSourcesViewModel;cs+class://ICSharpCode/PackageManagement/RegisteredPackageSourcesViewModel;(not implemented)
cs+class://ICSharpCode/PackageManagement/Design/DesignTimePackagesViewModel;cs+class://ICSharpCode/PackageManagement/PackagesViewModel;(not implemented)
cs+class://ICSharpCode/PackageManagement/Design/FakeInstallPackageAction;cs+class://ICSharpCode/PackageManagement/InstallPackageAction;(not implemented)
cs+class://ICSharpCode/PackageManagement/Design/FakeUninstallPackageAction;cs+class://ICSharpCode/PackageManagement/UninstallPackageAction;(not implemented)
cs+class://ICSharpCode/PackageManagement/Design/FakeUpdatePackageAction;cs+class://ICSharpCode/PackageManagement/UpdatePackageAction;(not implemented)
cs+class://ICSharpCode/PackageManagement/InstallPackageAction;cs+class://ICSharpCode/PackageManagement/ProcessPackageOperationsAction;(not implemented)
cs+class://ICSharpCode/PackageManagement/SelectedProjectsForInstalledPackages;cs+class://ICSharpCode/PackageManagement/PackageManagementSelectedProjects;(not implemented)
cs+class://ICSharpCode/PackageManagement/SelectedProjectsForUpdatedPackages;cs+class://ICSharpCode/PackageManagement/PackageManagementSelectedProjects;(not implemented)
cs+class://ICSharpCode/PackageManagement/Scripting/PackageInitializeScript;cs+class://ICSharpCode/PackageManagement/Scripting/PackageScript;(not implemented)
cs+class://ICSharpCode/PackageManagement/Scripting/PackageInitializeScriptFileName;cs+class://ICSharpCode/PackageManagement/Scripting/PackageScriptFileName;(not implemented)
cs+class://ICSharpCode/PackageManagement/Scripting/PackageInstallScript;cs+class://ICSharpCode/PackageManagement/Scripting/PackageScript;(not implemented)
cs+class://ICSharpCode/PackageManagement/Scripting/PackageInstallScriptFileName;cs+class://ICSharpCode/PackageManagement/Scripting/PackageScriptFileName;(not implemented)
cs+class://ICSharpCode/PackageManagement/Scripting/PackageUninstallScript;cs+class://ICSharpCode/PackageManagement/Scripting/PackageScript;(not implemented)
cs+class://ICSharpCode/PackageManagement/Scripting/PackageUninstallScriptFileName;cs+class://ICSharpCode/PackageManagement/Scripting/PackageScriptFileName;(not implemented)
cs+class://ICSharpCode/PackageManagement/ThreadSafeProjectBrowserUpdater;cs+class://ICSharpCode/PackageManagement/ProjectBrowserUpdater;(not implemented)
cs+class://ICSharpCode/PackageManagement/UninstallPackageAction;cs+class://ICSharpCode/PackageManagement/ProcessPackageAction;(not implemented)
cs+class://ICSharpCode/PackageManagement/UpdatedPackagesViewModel;cs+class://ICSharpCode/PackageManagement/PackagesViewModel;(not implemented)
