type;from;to;direct;marker;constants;systemType
CC;cs+class://InternalSystem/NullReferenceException;cs+class://InternalSystem/SystemException;True;False;False;True
CC;cs+class://InternalSystem/OutOfMemoryException;cs+class://InternalSystem/SystemException;True;False;False;True
CC;cs+class://InternalSystem/OverflowException;cs+class://InternalSystem/ArithmeticException;True;False;False;True
CC;cs+class://InternalSystem/String;cs+class://InternalSystem/Object;True;False;False;True
CI;cs+class://InternalSystem/String;cs+interface://System/Collections/IEnumerable;True;False;False;False
CC;cs+class://InternalSystem/SystemException;cs+class://InternalSystem/Exception;True;False;False;True
CC;cs+class://InternalSystem/ValueType;cs+class://InternalSystem/Object;True;False;False;True
CC;cs+class://SharpOS/Kernel/Vfs/DirectoryNode;cs+class://SharpOS/Kernel/Vfs/NodeBase;True;False;False;True
II;cs+interface://SharpOS/Kernel/Vfs/IDirectory;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://SharpOS/Kernel/Vfs/NodeBase;cs+interface://SharpOS/Kernel/Vfs/IVfsNode;True;False;False;True
CC;cs+class://SharpOS/Kernel/Vfs/SymbolicLinkNode;cs+class://SharpOS/Kernel/Vfs/NodeBase;True;False;False;True
CI;cs+class://SharpOS/Kernel/Vfs/VirtualFileSystem;cs+interface://SharpOS/Kernel/Vfs/IFileSystem;True;False;False;True
CI;cs+class://SharpOS/Kernel/Vfs/VirtualFileSystem;cs+interface://SharpOS/Kernel/Vfs/IFileSystemService;True;False;False;True
CC;cs+class://SharpOS/Tools/KeyCompiler/UnexpectedTokenException;cs+class://System/Exception;True;False;False;False
CC;cs+class://SharpOS/Tools/KeyCompiler/UnexpectedEndOfFileException;cs+class://System/Exception;True;False;False;False
CC;cs+class://SharpOS/Tools/KeyCompiler/CompilerOptions;cs+class://Mono/GetOptions/Options;True;False;False;False
CI;cs+class://SharpOS/Tools/KeyCompiler/ASCIIEncoding;cs+interface://SharpOS/Tools/KeyCompiler/IEncoding;True;False;False;True
CI;cs+class://SharpOS/Tools/KeyCompiler/UnicodeEncoding;cs+interface://SharpOS/Tools/KeyCompiler/IEncoding;True;False;False;True
CC;cs+class://DiskImageUpdater/UpdaterOptions;cs+class://Mono/GetOptions/Options;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/ADCInterfaceAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/ADCLayerAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/ADCStubAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/AddressOfAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/AllocArrayAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/AllocAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/AllocObjectAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/CastClassAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/ExceptionHandlingClauseAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/IncludeAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/IsInstAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/ITableAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/KernelMainAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/LabelAddressAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/LabelAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/LabelledAllocAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/MethodBoundaryAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/NakedAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/NullReferenceHandlerAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/ObjectToPointerAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/OverflowHandlerAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/PointerToObjectAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/StringAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/TargetNamespaceAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/ThrowAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/TypeInfoAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/Attributes/VTableAttribute;cs+class://System/Attribute;True;False;False;False
CC;cs+class://SharpOS/AOT/IR/Instructions/Add;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/And;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Box;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Branch;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Break;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Call;cs+class://SharpOS/AOT/IR/Instructions/CallInstruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/CallInstruction;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Callvirt;cs+class://SharpOS/AOT/IR/Instructions/Call;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Castclass;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/ConditionCheck;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Convert;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Div;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Dup;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Endfilter;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Endfinally;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Initialize;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Initobj;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Isinst;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Jump;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldarg;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldarga;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldc;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldelem;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldelema;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldfld;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldflda;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldftn;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldind;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldlen;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldloc;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldloca;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldnull;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldobj;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldsfld;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldsflda;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldstr;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Ldtoken;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Leave;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Localloc;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Mul;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Neg;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Newarr;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Newobj;cs+class://SharpOS/AOT/IR/Instructions/CallInstruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Not;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Or;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/PHI;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Pop;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Rem;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Return;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Shl;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Shr;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/SimpleBranch;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/SizeOf;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Starg;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Stelem;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Stfld;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Stind;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Stloc;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Stobj;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Stsfld;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Sub;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Switch;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Throw;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Unbox;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/UnboxAny;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Instructions/Xor;cs+class://SharpOS/AOT/IR/Instructions/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/Argument;cs+class://SharpOS/AOT/IR/Operands/Identifier;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/Constant;cs+class://SharpOS/AOT/IR/Operands/Operand;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/DoubleConstant;cs+class://SharpOS/AOT/IR/Operands/Constant;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/Field;cs+class://SharpOS/AOT/IR/Operands/Operand;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/FieldOperand;cs+class://SharpOS/AOT/IR/Operands/Operand;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/FloatConstant;cs+class://SharpOS/AOT/IR/Operands/Constant;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/Identifier;cs+class://SharpOS/AOT/IR/Operands/Operand;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/IntConstant;cs+class://SharpOS/AOT/IR/Operands/Constant;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/Local;cs+class://SharpOS/AOT/IR/Operands/Identifier;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/LongConstant;cs+class://SharpOS/AOT/IR/Operands/Constant;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/NullConstant;cs+class://SharpOS/AOT/IR/Operands/Constant;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/Register;cs+class://SharpOS/AOT/IR/Operands/Identifier;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/StringConstant;cs+class://SharpOS/AOT/IR/Operands/Constant;True;False;False;True
CC;cs+class://SharpOS/AOT/IR/Operands/TokenConstant;cs+class://SharpOS/AOT/IR/Operands/Constant;True;False;False;True
CI;cs+class://SharpOS/AOT/IR/Block;cs+interface://System/Collections/Generic/IEnumerable[1];True;False;False;False
CI;cs+class://SharpOS/AOT/IR/DumpProcessor;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://SharpOS/AOT/IR/Engine;cs+interface://System/Collections/Generic/IEnumerable[1];True;False;False;False
CC;cs+class://SharpOS/AOT/IR/EngineException;cs+class://System/Exception;True;False;False;False
CC;cs+class://SharpOS/AOT/IR/NotImplementedEngineException;cs+class://SharpOS/AOT/IR/EngineException;True;False;False;True
CI;cs+class://SharpOS/AOT/IR/Method;cs+interface://System/Collections/Generic/IEnumerable[1];True;False;False;False
CI;cs+class://SharpOS/AOT/IR/Method/LiveRange;cs+interface://System/IComparable;True;False;False;False
CI;cs+class://SharpOS/AOT/IR/Method/LiveRange/SortByStart;cs+interface://System/Collections/Generic/IComparer[1];True;False;False;False
CI;cs+class://SharpOS/AOT/IR/Method/LiveRange/SortByEnd;cs+interface://System/Collections/Generic/IComparer[1];True;False;False;False
CI;cs+class://SharpOS/AOT/IR/Method/LiveRange/SortByRegisterStack;cs+interface://System/Collections/Generic/IComparer[1];True;False;False;False
CC;cs+class://SharpOS/AOT/X86/AddressOf;cs+class://SharpOS/AOT/X86/DWordDataInstruction;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/AlignInstruction;cs+class://SharpOS/AOT/X86/Instruction;True;False;False;True
CI;cs+class://SharpOS/AOT/X86/Assembly;cs+interface://SharpOS/AOT/IR/IAssembly;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/Bits32Instruction;cs+class://SharpOS/AOT/X86/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/BlobDataInstruction;cs+class://SharpOS/AOT/X86/DataInstruction;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/ByteDataInstruction;cs+class://SharpOS/AOT/X86/DataInstruction;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/ByteMemory;cs+class://SharpOS/AOT/X86/Memory;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/CommentInstruction;cs+class://SharpOS/AOT/X86/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/CRType;cs+class://SharpOS/AOT/X86/Register;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/DataInstruction;cs+class://SharpOS/AOT/X86/Instruction;True;False;False;True
CC;cs+class://SharpOS/AOT/X86/DRType;cs+class://SharpOS/AOT/X86/Register;True;False;False;True
